docid,dirid,keywords,keywords_nouns,ur,topic
484053584,121210,질문창평고등학교에 대해 현재 여수에 재학 중인 중3 학생입니다 담양에 있는 고등학교에 대해 궁금한 것들이 있습니다! (여름방학 때 담양으로 이사합니다.) ++ 고등학교에 대해 전혀 모릅니다…ㅠ Q. 중1 2학기 중간고사부터 중2 2학기 기말고사까지만 했을 때 약 100명 중에 48.98등정도인데 창평고 갈 수 있을까요…? + 창평고 못 가는 성적이라면 저 성적에 어디 고등학교를 추천하나요? Q. 담양 고등학교에서 창평고가 제일 들어가기 어렵다는 말이 사실인가요? + 창평고 경쟁률 치열한가요..? Q. 기숙사 시설 좋은가요? + 기숙사 생활 꼭 해야하나요? Q. 창평고 학교 분위기 어떠한가요? + 한 학년에 몇 학급 있나요? Q. 성적 때문에 창평고는 안 되면 담양고는 괜찮나요?,고등학교 현재 재학 학생 고등학교 것 여름방학 때 고등학교 전혀 학기 중간고사 학기 기말고사 때 약 못 성적 라면 성적 어디 고등학교 고등학교 고가 제일 말 사실 경쟁률 기숙사 시설 기숙사 생활 꼭 분위기 학년 몇 학급 성적 때문,rural,3
483764425,121210,질문담양 청소년수련회관 정수기 뜨거운물나오나요??,청소년 수련 회관 정수기,rural,2
483724719,121210,질문담양이 슬로시티가 된이유 nan,슬로시티 이유,rural,4
485437316,121211,"질문국토부 사조위는 뭐하는 곳이죠? 무안공항 참사 관련해서 객관적 자료는 공개할 수 있을텐데 현재의 행태로 보아서는 권력에 아부해서 묻고자 하는 것 아닌가요? 애시당초 국토부에서 ""제주항공 참사""가 공식 명칭이라고 이야기한 것 자체가 사조위의 방향성을 잡은 것 아닌가요?  공식 명칭은 ""제주항공 HL8088 여객기 사고"" ""제주항공 2216편 활주로 이탈 사고"" 정도일겁니다. CVR 녹취록 만들때 4분정도 누락된 것 알고 있었는데 아무 말 없었죠. CVR에서 예비보고서 만들때 추가 공개한 내용은 08:58:11 시간에 비행기 아래에 새떼가 있다는 것 뿐이죠. 결국 공개한 객관적 자료는 1) 관제사녹취 착륙허가 2) 관제사녹취 조류 경고 3) CVR 조종사 조류떼 발견 4) 관제사녹취 메이데이 선언 달랑 이것뿐입니다. 도대체 몇달동안 무엇을 한 것이죠? 말 그대로 초단위로 한 일 보고시키고 싶네요. 이미 ""언론""은 무안공항 참사 관련한 심층기사 단 한줄도 안 내보내고 있습니다. 왜 이렇게 되었을까요? 사조위가 그동안 놀고먹던 조직이던데 문화일보 기사 여기에 첨부합니다. https://n.news.naver.com/mnews/article/021/0002689011?sid=101",국토부 조위 뭐 곳 무안공항 참사 관련 객관 자료 공개 현재 행태 권력 아부해 것 애시 당초 국토부 제주항공 참사 공식 명칭 이야기 것 자체 조위 방향성 것 공식 명칭 제주항공 여객기 사고 제주항공 편 활주로 이탈 사고 녹취록 때 누락 것 알 아무 말 예비 보고서 때 추가 공개 시간 비행기 아래 떼 것 공개 객관 자료 관제 사녹 취 착륙 허가 관제 사녹 취 조류 경고 조종사 조류 떼 발견 관제 사녹 취 메이데이 선언 달랑 것 도대체 무엇 것 말 그대로 초단 위로 보고 언론 은 무안공항 참사 관련 심층 줄 왜 조위 그동안 조직 데 일보 여기 첨부,rural,6
484958314,121211,질문목포에서 무안으로 이사가면 무안고나 남악고로 전학 가능... 목포에서 무안으로 이사가면 무안고나 남악고로 전학 가능한가요?,가면 전학 가면 전학,rural,3
484550963,121211,질문무안 우체국 주말에도 열어요?? 무안우체국 주말에도 여나요?,우체국 주말 무안우체국 주말,rural,0
484179030,121211,질문전화번호는? 0263396241 무슨 일로 전화를 한건지 알수가 없네요 찾아주세요?,전화번호 무슨 건,rural,6
484173985,121211,질문무안공항 주차장 무료인가요? 무안공항 주차장 네이버에 치니깐 있던데 무료인가요,무안공항 주차장 무료 무안공항 주차장 네이버 치 무료,rural,2
484062811,121211,질문무안공항 재개항 필요한가요? 정말정말 필요한지 묻고 싶네요. 무안공항 재개항 필요한가요? https://n.news.naver.com/mnews/article/660/0000082929?sid1=001,무안공항 재개 무안공항 재개,rural,6
483965523,121211,질문무안이랑 공주or대전사이 지역 무안이랑 공주나 무안이랑 대전사이 중간지역에서 친구 만나 놀려는데 어느 지역이 있나요?,사이 지역 사이 중간 지역 친구 지역,rural,3
483624305,121211,질문전남 무안 남악 요룡중근처 남자 커트 싼곳 알려주세요... 전남 무안 남악 요룡중근처 남자 커트 싼곳 알려주세요,전남 룡 근처 남자 커트 곳 전남 룡 근처 남자 커트 곳,rural,4
485472415,121212,질문보성 청소년 수련원 기강잡나요.?.???????? 남녀공학입니다,청소년 수련 기강 남녀공학,rural,2
484266695,121212,질문전남 보성 가는 방법 안양 과천 서울에서 전라남도 보성으로 갈 수 있는 방법 알려주ㅅㅔ요,전남 방법 방법,rural,5
484090790,121212,질문벌교에서 고흥까지 버스 타려고 하는데 201번 버스만 운행하고 200번 202번 203번 204번 205번 버스는 다 운행종료인가요?,버스 려고 버스 운행 버스 운행 종료,rural,5
483840496,121212,질문벌교라는 지역명은 이제 없죠? 벌교라는 지역명은 이제 없죠? 목포로 속해 있나요?,지역 이제 지역 이제,rural,3
485249050,121213,질문황지숙님. 맞습니까? 전남비금면수대리황지숙프로필,황지숙 전남 황지숙 프로필,rural,4
483618905,121213,질문전남 신안 자은도 1004뮤지엄 파크 입장 경로 문의 전남 신안 자은도 1004뮤지엄 파크 내 신안자연휴양림의 목련 정원을 보러 가려고 합니다. 사진 좌측의 분계 해수욕장에 숙소를 잡고 양산 해수욕장 쪽 길로 걸어가서 입장하려고 하는데 군청에 문의하니 목련 축제 기간 무료 입장이 가능해도 무조건 주차장 옆 매표소를 거쳐야 한다고 해서요. 그러려면 빙 돌아서 걸어 가야 하고 경로 주변 경관도 별로일 것 같은데요 혹시 현지 사정에 밝으신 분 계시면 제 계획이 실현 가능한지 여부를 문의 드립니다. 고맙습니다!,전남 자은도 뮤 지엄 파크 경로 전남 자은도 뮤 지엄 파크 자연휴양림 목련 정원 좌측 분계 해수욕장 숙소 잡고 해수욕장 쪽 군청 목련 축제 기간 무료 무조건 주차장 옆 매표소 빙 경로 주변 경관 별로 것 혹시 현지 분 계시 제 계획 실현 여부,rural,2
484879796,121214,질문영광법성굴비 제가법성포에가서 굴비좀구매하려하는데 굴비상회는 몇시부터영업할까요?,굴비 제 법성포 굴비 좀 굴비 상회 영업,rural,1
484233276,121215,질문영암 상하차 영암에 상하차 할곳 있나요?,하차 하차 곳,rural,5
485031700,121216,질문완도 청소년 수련원... 완도 청소년 수련원에서 막대검사기로 전자기기 검사 하나요?그리고 가방검사도 하나요? 공기계 챙겨갈라하는데 ㅠㅠ,청소년 수련 청소년 수련 막 대검 전자기기,rural,2
484119130,121216,질문완도 노숙할곳 저는 45세이고 김양식장 일을 오래 햇습니다 외국인들이 하도 많아서 구직이 안됩니다 저는 태생부터 고아라 친인척도 없고요 빛때문에 계좌도 싹다 압류되서 수중엔 한푼도없고 잘곳도없고 일할곳도없고 전화도 정지되엇고막막합니다 당장 노숙해야할 상황인데 완도에 노숙할곳이나혹은 숙식제공 가능한 자리좀 있을까요 구인광고 아무리 찾아봐도 없고인력소가봐도 숙식되는곳 없다합니다당장 숙식할곳이 필요합니다휴,노숙 곳 세이 김양 식장 햇습니 외국인 구직 고아라 친 인척 빛 때문 계좌 싹 압류 수중 푼 곳도 곳도 당장 노숙 노숙 곳 숙식 제공 자리 좀 광고 인력 소가 숙식 곳 당장 숙식 곳,rural,4
483613490,121216,질문보길도 보길저수지에서 보옥마을 산길 자전거 통행가능여부 보길도 보길저수지에서 보옥마을 산길로 자전거로 갈수있나요?,보길도 저수지 보옥 마을 자전거 통행 여부 보길도 저수지 보옥 마을 자전거,rural,3
483613331,121216,질문보길도 보길저수지에서 보옥마을 산길 자전거 통행가능여부 보길도 보길저수지에서 보옥마을을 산길로 가려는데 산악용자전거 통행 가능할까요?,보길도 저수지 보옥 마을 자전거 통행 여부 보길도 저수지 보옥 마을 산 악용 자전거 통행,rural,3
485547335,121217,질문밭 에도 수도를 끌어 올수 있을까요? 제 밭은 윗 마을 아랫 마을 중간에 있고 아랫 마을 마을 회관에서 10m정도 떨어져 있습니다. 이곳에도 수도를 설치 할수 있을까요?,밭 제 밭 윗 마을 마을 중간 마을 마을 회관 곳 설치,rural,0
485455946,121217,질문주변에 17~19호랑 24~25호 중 어느쪽이 더 많아 보이나요? 여자 피부색,주변 호랑 쪽 더 피부색,rural,1
485407811,121217,질문폐교된 시골 분교? 1. 그많던 애들은 어디로 가고 초등학교 분교에는 찬 공기가 휘젓고 다닙니다. 2. 개조를 하던지 해서 다용도로 이용 방안을 찾아봐야 할 것입니다.,폐교 시골 분교 그 애 어디 초등학교 분교 찬 휘 개조 다용 이용 방안 것,rural,2
485257538,121217,질문북일여자고등학교 내신 집안사정때문에 경기도에서 살다가 충청남도 아산으로 이사를 가야해서 고등학교는 북일여자고등학교를 알아보고있는데 가내신이 165점인데 들어갈수있을까요?,고등학교 집안 때문 고등학교 고등학교,rural,3
485199921,121217,질문송당 동화마을과 가까운 관광지 및 이동 방법은 뭔가요? 송당 동화마을 방문 후 인근 관광지를 둘러보고 싶습니다 . 이 곳과 가까운 관광지와 그 곳으로 이동하는 방법을 알고 싶습니다 . 특히 대중교통을 이용하는 방법이나 렌터카 이용 시 편리한 루트가 있다면 추천 부탁드립니다 . 또한  각 관광지에서 즐길 수 있는 활동이나 소요 시간 등도 함께 알려주시면 감사하겠습니다 .,마을 관광지 및 방법 뭔가 마을 인근 관광지 곳 관광지 그 곳 방법 알 대중교통 이용 방법 렌터카 이용 루트 또한 각 관광지 소요 시간,rural,2
484890516,121217,질문장성 lpg GS칼텍스 백제가스충전소 언제 여나요 오픈 시간좀 알려주세요,칼텍스 가스 충전 소 언제 오픈 시간 좀,rural,1
484622787,121217,질문장성군 24시 찜질방 있나요? nan,찜질방,rural,4
484622777,121217,질문장성군 24시 찜질방 있나요? nan,찜질방,rural,4
484622765,121217,질문장성군 24시 찜질방 있나요? nan,찜질방,rural,4
483870949,121218,질문장흥의  회진 안녕하세요 장흥의  회진에서는 무엇이 유명한가요? 된장물회와 계절회가 유명한 식당이 어디인가요?,무엇 된장 물회 계절 식당 어디,rural,2
483870882,121218,질문장흥의 수문 안녕하세요 장흥의 수문이 무엇인가요? 키조개와 계절회를 수문이라고 하는가요?,무엇 키조개 계절,rural,1
483870814,121218,질문장흥 9경은 무엇 안녕하세요 장흥 9경은 무엇인가요?,경은 무엇 경은 무엇,rural,1
483870776,121218,질문장흥 9품은 무엇 안녕하세요 장흥 9품은 무엇인가요?,무엇 무엇,rural,1
483870744,121218,질문장흥 9미는 무엇 안녕하세요 장흥 9미는 무엇인가요?,무엇 무엇,rural,1
483870668,121218,질문정남진 장흥물축제 안녕하세요 제18회 정남진 장흥물축제는 언제 하나요?,정남진 물 축제 제 정남진 물 축제 언제,rural,1
483869358,121218,질문장흥 청태전 안녕하세요 장흥 청태전이 무엇인가요? 장흥 청태전 생산업체를 알려주세요.,청태 청태 전이 무엇 청태 생산 업체,rural,1
485417035,121219,질문진도 울돌목 스카이워크 주변의 관광 명소는 무엇인가요? 진도 울돌목 스카이워크 주변에는 우수영국민관광지와 같은 다른 관광 명소들도 있다고 들었습니다. 이곳을 방문할 때 함께 둘러보면 좋은 주변 관광지에는 어떤 것들이 있는지 그리고 각각의 명소가 어떤 특징을 가지고 있는지 알고 싶습니다.,울돌목 스카이 워 주변 관광 명소 무엇 울돌목 스카이 워 주변 우수영 국민 관광지 다른 관광 명소 곳 때 주변 관광지 것 각각 명소 특징 알,rural,2
485230895,121219,질문진도 쏠비치의 스위트룸과 주변 환경은 어떤가요? 진도 쏠비치는 아름다운 해안가와 인피니티풀로 유명한 리조트입니다 . 특히 스위트룸은 가족 단위 여행객들에게 인기가 많으며  넓은 거실과 여러 개의 침실을 갖추고 있어 편리합니다 . 리조트 주변에는 산책로와 라벤더 가든이 있어 자연 속에서 여유를 즐기기에 좋습니다 . 또한  리조트 내에서 바다를 바라보며 식사를 할 수 있는 카페와 야외 테이블도 마련되어 있어 휴식을 취하기에 최적의 장소입니다 . 진도 쏠비치의 스위트룸과 주변 환경에 대해 더 자세히 알고 싶습니다 .,쏠 비치 스위트룸 주변 환경 가요 쏠 해안가 인피니티 풀 리조트 스위트룸 가족 단위 여행객 인기 거실 여러 개 침실 리조트 주변 산책로 라벤더 가든 여유 또한 리조트 바다 카페 야외 테이블 휴식 취하 최적 쏠 비치 스위트룸 주변 환경 더 알,rural,2
484959295,121219,질문신비의 바닷길 볼 수 있을까요? 18일에 진도 바닷길 보러갈려고 하는데 볼 수 있을까요?,신비 바 볼 바 볼,rural,0
